2.950015e+00,1.229974e+00,6.206032e-07,7.283331e-06,-2.531020e-04,3.209398e-01,-7.194930e-01,2.996123e-01,1.012836e-04,-1.502269e-04,-3.040130e-04,5.385516e-03
1.229974e+00,9.102506e+00,-8.729427e-07,-1.381296e-05,-1.283202e-04,5.078906e-01,-9.231538e-01,-8.775779e-01,1.238507e-04,-9.526847e-05,9.140255e-04,-3.067519e-03
6.206032e-07,-8.729427e-07,2.372885e-11,7.845999e-11,-1.303165e-09,1.237939e-07,8.333251e-07,4.429622e-08,2.187043e-09,-8.004926e-10,-2.923008e-09,-2.040153e-08
7.283331e-06,-1.381296e-05,7.845999e-11,2.687753e-09,8.610208e-09,-7.729311e-07,2.933769e-06,8.545034e-07,-3.031222e-09,-1.226143e-08,-1.385132e-08,-1.575151e-07
-2.531020e-04,-1.283202e-04,-1.303165e-09,8.610208e-09,2.791667e-06,-7.717334e-05,3.353860e-06,-5.343143e-04,-5.340891e-07,6.083094e-07,2.632193e-07,7.502138e-06
3.209398e-01,5.078906e-01,1.237939e-07,-7.729311e-07,-7.717334e-05,5.772969e-01,-1.302104e-01,7.041039e-03,2.448373e-05,-8.588370e-05,1.202414e-05,-5.107961e-04
-7.194930e-01,-9.231538e-01,8.333251e-07,2.933769e-06,3.353860e-06,-1.302104e-01,5.662973e-01,-1.149030e-01,1.514782e-04,-7.491168e-05,-6.477883e-04,8.285742e-04
2.996123e-01,-8.775779e-01,4.429622e-08,8.545034e-07,-5.343143e-04,7.041039e-03,-1.149030e-01,4.691632e-01,1.303718e-05,-6.621909e-05,1.055633e-04,-1.132316e-03
1.012836e-04,1.238507e-04,2.187043e-09,-3.031222e-09,-5.340891e-07,2.448373e-05,1.514782e-04,1.303718e-05,2.635192e-06,-4.258259e-07,-5.053673e-07,-1.961848e-06
-1.502269e-04,-9.526847e-05,-8.004926e-10,-1.226143e-08,6.083094e-07,-8.588370e-05,-7.491168e-05,-6.621909e-05,-4.258259e-07,2.627026e-05,-4.888245e-06,1.035766e-05
-3.040130e-04,9.140255e-04,-2.923008e-09,-1.385132e-08,2.632193e-07,1.202414e-05,-6.477883e-04,1.055633e-04,-5.053673e-07,-4.888245e-06,2.446432e-05,-5.215915e-06
5.385516e-03,-3.067519e-03,-2.040153e-08,-1.575151e-07,7.502138e-06,-5.107961e-04,8.285742e-04,-1.132316e-03,-1.961848e-06,1.035766e-05,-5.215915e-06,6.980033e-04
